time,avg_queue_time_a,avg_queue_time_b,avg_wait_time,avg_wait_person,avg_wait_person_a,avg_wait_person_b,total_agts,time_in_park,time_in_queue,average_score,average_profits,average_profits_a,average_profits_b
1782.8797999998685,8.333333333333334,4,6.166666666666667,0.22981366459627328,0.15527950310559005,0.07453416149068323,10689,27.2680733819352,12.685282540986409,116.14724637681162,5.478260869565218,2.732919254658385,2.484472049689441
1783.3789999998694,8.333333333333334,5,6.666666666666667,0.24691358024691357,0.15432098765432098,0.09259259259259259,10690,27.2680733819352,12.685282540986409,116.04757201646095,5.444444444444445,2.7160493827160495,2.2222222222222223
1783.882899999868,5,4,4.5,0.16363636363636364,0.09090909090909091,0.07272727272727272,10693,27.2680733819352,12.685282540986409,121.09428282828283,6.2303030303030305,2.109090909090909,1.8424242424242425
1784.3827999998684,5,4,4.5,0.17419354838709677,0.0967741935483871,0.07741935483870968,10696,27.264215887339365,12.683200027344816,116.27578494623656,5.7290322580645165,2.2580645161290325,2.2838709677419353
1784.8792999998686,5,4,4.5,0.17419354838709677,0.0967741935483871,0.07741935483870968,10701,27.261005773632625,12.678658057463014,113.80729032258066,5.406451612903226,2.425806451612903,2.6580645161290324
1785.3791999998691,5,6,5.5,0.22297297297297297,0.10135135135135136,0.12162162162162163,10703,27.251853368830652,12.672011741415794,110.67022522522522,5.1891891891891895,2.2972972972972974,2.7837837837837838
1785.8791999998691,5,4,4.5,0.18243243243243243,0.10135135135135136,0.08108108108108109,10704,27.25039759735164,12.670871301320773,113.98063063063061,5.878378378378378,2.5135135135135136,3.2567567567567566
1786.3815999998699,5,5,5,0.20134228187919462,0.10067114093959731,0.10067114093959731,10705,27.25039759735164,12.670871301320773,113.88680089485457,5.8389261744966445,2.6040268456375837,3.2348993288590604
1786.8813999998688,8.333333333333334,5,6.666666666666667,0.26490066225165565,0.16556291390728478,0.09933774834437085,10707,27.25039759735164,12.670871301320773,114.00470198675497,5.920529801324503,2.2913907284768213,2.622516556291391
1787.3823999998683,8.333333333333334,5,6.666666666666667,0.2631578947368421,0.16447368421052633,0.09868421052631579,10711,27.247284203343586,12.668713749573522,112.4303289473684,5.684210526315789,2.513157894736842,2.6842105263157894
1787.8820999998693,8.333333333333334,5,6.666666666666667,0.2597402597402597,0.16233766233766234,0.09740259740259741,10713,27.247284203343586,12.668713749573522,112.26889610389608,5.6103896103896105,2.74025974025974,2.4025974025974026
1788.3824999998699,8.333333333333334,5,6.666666666666667,0.26143790849673204,0.16339869281045752,0.09803921568627451,10716,27.24281085874089,12.665244526294247,110.75649237472766,5.42483660130719,2.69281045751634,2.130718954248366
1788.8818999998684,8.333333333333334,3,5.666666666666667,0.2222222222222222,0.16339869281045752,0.058823529411764705,10717,27.242867860187566,12.665111679454387,119.41962962962967,6.483660130718954,4.169934640522876,2.0392156862745097
1789.3827999998687,5,3,4,0.16326530612244897,0.10204081632653061,0.061224489795918366,10718,27.269491583180006,12.686424044162743,116.75986394557822,5.945578231292517,2.979591836734694,2.163265306122449
1789.8819999998698,5,3,4,0.1610738255033557,0.10067114093959731,0.06040268456375839,10721,27.273116630890335,12.689195543289376,117.19234899328856,5.946308724832215,3.302013422818792,1.7852348993288591
1790.3795999998695,6.666666666666667,3,4.833333333333333,0.19463087248322147,0.1342281879194631,0.06040268456375839,10723,27.270659172202365,12.686840401975811,116.26903803131988,5.825503355704698,2.8187919463087248,1.7718120805369129
1790.8829999998698,6.666666666666667,5,5.833333333333333,0.24647887323943662,0.14084507042253522,0.1056338028169014,10723,27.264059095860585,12.681239787581697,115.53262910798121,5.901408450704225,3.183098591549296,2.4507042253521125
1791.3805999998694,6.666666666666667,5,5.833333333333333,0.24647887323943662,0.14084507042253522,0.1056338028169014,10726,27.260510464522735,12.678519652884122,114.06910798122065,5.704225352112676,3.084507042253521,2.492957746478873
1791.8805999998692,6.666666666666667,4,5.333333333333333,0.22695035460992907,0.14184397163120568,0.0851063829787234,10726,27.274877501020843,12.69299033619164,116.99912529550828,6.042553191489362,3.50354609929078,2.5390070921985815
1792.3816999998692,6.666666666666667,4,5.333333333333333,0.21768707482993196,0.1360544217687075,0.08163265306122448,10732,27.274877501020843,12.69299033619164,116.30528344671202,5.795918367346939,3.360544217687075,2.435374149659864
